Date,Symbol,ExpiryDate,Open,High,Low,Close,PreviousClose,Volume,VolumeInThousands,Value,OpenInterest,DateDisplay,InstrumentName,StrikePrice,OptionType
09/08/2023,GOLD         ,26SEP2023,0,0,0,3386.5,3386.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55600,CE
09/08/2023,GOLD         ,26SEP2023,0,0,0,0.5,0.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55600,PE
09/08/2023,GOLD         ,26SEP2023,0,0,0,3286.5,3286.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55700,CE
09/08/2023,GOLD         ,26SEP2023,0,0,0,0.5,0.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55700,PE
09/08/2023,GOLD         ,26SEP2023,0,0,0,3187,3187,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55800,CE
09/08/2023,GOLD         ,26SEP2023,0,0,0,0.5,0.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55800,PE
09/08/2023,GOLD         ,26SEP2023,0,0,0,3087.5,3087.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55900,CE
09/08/2023,GOLD         ,26SEP2023,0,0,0,0.5,0.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55900,PE
09/08/2023,GOLD         ,26SEP2023,0,0,0,2987.5,2987.5,0,0.000 GRMS ,0,12,08 Sep 2023,OPTFUT,56000,CE
09/08/2023,GOLD         ,26SEP2023,9.5,12.5,7.5,9,10.5,25,25.000 GRMS ,1400.25,175,08 Sep 2023,OPTFUT,56000,PE
09/08/2023,GOLD         ,26SEP2023,0,0,0,2888,2888,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56100,CE
09/08/2023,GOLD         ,26SEP2023,0,0,0,0.5,0.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56100,PE
09/08/2023,GOLD         ,26SEP2023,0,0,0,2788.5,2788.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56200,CE
09/08/2023,GOLD         ,26SEP2023,0,0,0,0.5,0.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56200,PE
09/08/2023,GOLD         ,26SEP2023,0,0,0,2688.5,2688.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56300,CE
09/08/2023,GOLD         ,26SEP2023,0,0,0,0.5,0.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56300,PE
09/08/2023,GOLD         ,26SEP2023,0,0,0,2589,2589,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56400,CE
09/08/2023,GOLD         ,26SEP2023,0,0,0,0.5,0.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56400,PE
09/08/2023,GOLD         ,26SEP2023,0,0,0,2489.5,2489.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56500,CE
09/08/2023,GOLD         ,26SEP2023,0,0,0,0.5,0.5,0,0.000 GRMS ,0,7,08 Sep 2023,OPTFUT,56500,PE
09/08/2023,GOLD         ,26SEP2023,0,0,0,2390,2390,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56600,CE
09/08/2023,GOLD         ,26SEP2023,0,0,0,0.5,0.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56600,PE
09/08/2023,GOLD         ,26SEP2023,0,0,0,2290.5,2290.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56700,CE
09/08/2023,GOLD         ,26SEP2023,0,0,0,0.5,0.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56700,PE
09/08/2023,GOLD         ,26SEP2023,0,0,0,2191,2191,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56800,CE
09/08/2023,GOLD         ,26SEP2023,0,0,0,0.5,0.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56800,PE
09/08/2023,GOLD         ,26SEP2023,0,0,0,2091.5,2091.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56900,CE
09/08/2023,GOLD         ,26SEP2023,0,0,0,1,1,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56900,PE
09/08/2023,GOLD         ,26SEP2023,0,0,0,1992.5,1992.5,0,0.000 GRMS ,0,7,08 Sep 2023,OPTFUT,57000,CE
09/08/2023,GOLD         ,26SEP2023,25.5,29,22.5,25,30.5,117,117.000 GRMS ,6672.02,310,08 Sep 2023,OPTFUT,57000,PE
09/08/2023,GOLD         ,26SEP2023,0,0,0,1893.5,1893.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57100,CE
09/08/2023,GOLD         ,26SEP2023,0,0,0,2,2,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57100,PE
09/08/2023,GOLD         ,26SEP2023,0,0,0,1795,1795,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57200,CE
09/08/2023,GOLD         ,26SEP2023,0,0,0,3,3,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57200,PE
09/08/2023,GOLD         ,26SEP2023,0,0,0,1696.5,1696.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57300,CE
09/08/2023,GOLD         ,26SEP2023,0,0,0,4.5,4.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57300,PE
09/08/2023,GOLD         ,26SEP2023,0,0,0,1599,1599,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57400,CE
09/08/2023,GOLD         ,26SEP2023,0,0,0,6.5,6.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57400,PE
09/08/2023,GOLD         ,26SEP2023,0,0,0,1502,1502,0,0.000 GRMS ,0,1,08 Sep 2023,OPTFUT,57500,CE
09/08/2023,GOLD         ,26SEP2023,31,31,31,31,39,1,1.000 GRMS ,57.53,22,08 Sep 2023,OPTFUT,57500,PE
09/08/2023,GOLD         ,26SEP2023,0,0,0,1405.5,1405.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57600,CE
09/08/2023,GOLD         ,26SEP2023,0,0,0,12.5,12.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57600,PE
09/08/2023,GOLD         ,05OCT2023,59146,59205,58864,58898,58998,3548,3548.000 GRMS ,209497.98,11816,08 Sep 2023,FUTCOM,0,-
09/08/2023,GOLD         ,24NOV2023,0,0,0,6023,6023,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,53300,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,0.5,0.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,53300,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,5924.5,5924.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,53400,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,0.5,0.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,53400,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,5826,5826,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,53500,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,0.5,0.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,53500,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,5727.5,5727.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,53600,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,0.5,0.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,53600,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,5629,5629,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,53700,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,0.5,0.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,53700,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,5530.5,5530.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,53800,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,0.5,0.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,53800,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,5432.5,5432.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,53900,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,0.5,0.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,53900,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,5334,5334,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,54000,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,0.5,0.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,54000,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,5235.5,5235.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,54100,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,0.5,0.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,54100,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,5137,5137,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,54200,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1,1,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,54200,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,5039,5039,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,54300,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1,1,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,54300,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,4940.5,4940.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,54400,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1,1,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,54400,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,4842,4842,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,54500,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1.5,1.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,54500,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,4744,4744,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,54600,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1.5,1.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,54600,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,4646,4646,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,54700,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,2,2,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,54700,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,4548,4548,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,54800,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,2.5,2.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,54800,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,4450,4450,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,54900,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,3,3,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,54900,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,4352,4352,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55000,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,3.5,3.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55000,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,4254,4254,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55100,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,4.5,4.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55100,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,4156.5,4156.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55200,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,5,5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55200,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,4059,4059,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55300,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,6,6,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55300,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,3961.5,3961.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55400,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,7.5,7.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55400,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,3864.5,3864.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55500,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,8.5,8.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55500,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,3767.5,3767.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55600,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,10,10,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55600,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,3670.5,3670.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55700,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,12,12,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55700,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,3574,3574,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55800,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,14,14,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55800,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,3478,3478,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55900,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,16.5,16.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,55900,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,3382,3382,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56000,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,19,19,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56000,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,3287,3287,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56100,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,22,22,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56100,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,3192,3192,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56200,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,25.5,25.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56200,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,3097,3097,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56300,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,29.5,29.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56300,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,3003,3003,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56400,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,34,34,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56400,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,2909.5,2909.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56500,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,39,39,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56500,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,2817,2817,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56600,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,44.5,44.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56600,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,2724.5,2724.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56700,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,51,51,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56700,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,2633,2633,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56800,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,58,58,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56800,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,2542.5,2542.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56900,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,66,66,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,56900,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,2453,2453,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57000,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,74.5,74.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57000,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,2364,2364,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57100,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,84.5,84.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57100,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,2276,2276,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57200,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,95,95,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57200,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,2189,2189,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57300,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,106.5,106.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57300,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,2103.5,2103.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57400,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,119.5,119.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57400,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,2019,2019,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57500,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,133.5,133.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57500,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1936,1936,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57600,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,149,149,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57600,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1854,1854,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57700,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,165.5,165.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57700,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1773.5,1773.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57800,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,184,184,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57800,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1695,1695,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57900,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,203.5,203.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,57900,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1617.5,1617.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,58000,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,224.5,224.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,58000,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1542,1542,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,58100,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,247.5,247.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,58100,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1468,1468,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,58200,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,272,272,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,58200,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1395.5,1395.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,58300,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,298,298,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,58300,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1325,1325,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,58400,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,326.5,326.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,58400,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1256.5,1256.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,58500,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,356.5,356.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,58500,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1190,1190,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,58600,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,388,388,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,58600,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1125.5,1125.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,58700,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,422,422,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,58700,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1063,1063,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,58800,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,458,458,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,58800,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1002.5,1002.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,58900,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,496,496,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,58900,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,944,944,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,59000,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,635.5,635.5,0,0.000 GRMS ,0,2,08 Sep 2023,OPTFUT,59000,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,887.5,887.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,59100,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,578,578,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,59100,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,833,833,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,59200,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,622.5,622.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,59200,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,781,781,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,59300,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,668.5,668.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,59300,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,731,731,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,59400,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,717,717,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,59400,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,683,683,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,59500,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,768,768,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,59500,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,637.5,637.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,59600,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,820.5,820.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,59600,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,593.5,593.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,59700,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,875.5,875.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,59700,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,552,552,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,59800,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,932.5,932.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,59800,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,512.5,512.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,59900,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,991.5,991.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,59900,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,475,475,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,60000,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1052.5,1052.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,60000,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,439.5,439.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,60100,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1115.5,1115.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,60100,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,406,406,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,60200,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1180.5,1180.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,60200,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,374.5,374.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,60300,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1247.5,1247.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,60300,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,345,345,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,60400,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1316.5,1316.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,60400,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,317,317,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,60500,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1387,1387,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,60500,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,291,291,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,60600,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1459,1459,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,60600,PE
09/08/2023,GOLD         ,24NOV2023,0,0,0,266.5,266.5,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,60700,CE
09/08/2023,GOLD         ,24NOV2023,0,0,0,1533,1533,0,0.000 GRMS ,0,0,08 Sep 2023,OPTFUT,60700,PE
